"Gene symbol","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell","memory_CD8_Tcell"
"LINC02042",21.2632025626285,11.0008721488826,8.36456781358513,9.18711889864804,8.4421443630576,8.93586877676634,7.03029632613554,8.95016947104872,7.06247081193942
"CLDN6",133.390951942739,80.7846060165594,125.669261344267,97.8840235564967,95.2291598755915,163.429657253121,90.8064266512296,123.149674125,51.8463851717728
"TNFRSF12A",90.2314209403424,55.9459193143287,180.307925234993,323.457868895014,203.074812203251,156.195166567928,97.0197125493529,83.971042867793,37.8582678755837
"MSH5",23.7098232029074,44.8694781537911,66.2047580378278,25.6120264524637,21.3694667119298,123.6836508725,49.2886820634545,32.677959603949,149.770118305359
"STUB1",1020.43035106177,2000.83155481418,1890.21680037292,1626.58161815112,2113.2188959614,1562.04575741044,638.753508420386,1576.5071523883,840.270776636212
"TBC1D16",35.5878778357722,24.2628816282574,723.792826988241,78.6077145387325,159.635864499528,68.0204195733534,31.0208110172521,34.9949538412405,19.7577807046803
"EXPH5",34.2849853351092,46.1816399417268,18.9396662091566,26.4734901333084,22.2391770853976,23.6405549937122,13.3208708836214,48.7744601622019,10.7191120824347
"NDUFA8",193.251124663355,275.720456725267,672.93250507777,729.934904425351,885.710247225739,637.604057516188,231.786703830199,307.323014529541,130.828042497658
"WDR93",32.9577306026763,20.5338891946841,30.5536111919653,38.8900315482897,39.1218991045781,33.6402844631486,17.8268389221349,33.9863847396971,11.8350180396125
"FAM161A",31.3948932128102,17.99662536476,16.6659771259445,12.7288572492571,17.7775055308109,61.6079659809991,10.4809530186208,32.5855400441141,11.6838472737634
"KNOP1",110.637066548376,98.6345375927113,108.605247382078,104.825180197832,68.728806425698,174.944439509908,246.39932609067,151.375403994456,122.01899982378
"HINT3",26.0798379475297,43.252451491717,104.062322417529,138.049705498309,198.680848094066,37.6944443405462,89.3195761491398,11.7254143487409,81.8828833553873
"LCN12",11.6268307949753,18.2533897527988,17.256739483517,16.7159970029941,15.2020818284675,17.0870566469249,24.901469899549,17.2914985623119,68.6006575570982
"GHDC",60.4618408708732,69.7917934352712,291.070334666482,156.094295018561,69.1470357024123,66.5823552767329,53.9747967325673,74.983850170936,67.3030275884829
"SIT1",87.1164946700734,39.086093633477,44.1042261790619,79.5685553230391,45.2321604253842,259.049502016087,54.624224965425,124.368472730303,240.982320868139
"NTF3",67.3955765794938,63.8987365332673,50.6820157471097,59.920115517562,64.9792641041617,70.7443977347166,157.339980533772,66.4073949468327,110.988700775529
"GPR156",125.126885626253,92.8672815983421,103.031594819698,143.017462372892,125.524746393075,134.170714685773,83.1664069906364,120.383261619401,40.7499532750333
"TNFRSF14",264.89687242093,370.227820673218,729.753795966097,405.876781030692,432.361424312859,521.649151057617,156.218228979333,379.257789032947,380.290608241273
"XRCC4",7.52306731818813,25.3636241768177,31.958726158959,23.1575785166597,32.0964982099362,28.3048819191796,13.8673335140042,17.4955728769183,10.2575373336156
"PABPC4",853.741204397308,611.548453923321,2498.51125217075,542.929287595969,1781.17987366293,702.918200230624,1236.53597683186,969.667956886385,499.932150810668
"KRTAP11.1",116.117290245602,60.1703982309468,34.3758385178827,38.6650587485581,47.8796599193283,37.1635135559023,27.9020748034287,34.3359029894906,15.8891274909584
"RAP1GDS1",75.6738006539252,446.854703601515,679.938287350518,634.846062803147,648.853289088589,751.502451403464,107.299162107717,264.347523337754,301.792574693986
"BRSK1",45.5798730098047,30.9743048605996,88.9753008018959,154.027858533306,52.1729281410607,67.5641481005066,38.5470085855012,54.5253038727213,30.4252033445079
"NIPSNAP2",194.61539116591,528.828456211862,1675.22481180353,805.822344476499,1318.11908439097,691.533820479178,186.040769239094,654.492568129798,304.171674409908
"ARVCF",125.115264165342,100.969587369836,126.231661228154,159.697564435887,98.8965987785367,151.32158681541,73.7688326044331,140.984133583618,58.3297910095353
"FAM229A",90.459304582735,68.7110393090446,90.7373738348763,86.7982168694971,82.1921952013554,107.393509936923,54.978265991047,185.916112855961,48.8971847686869
"CCDC62",81.6900805187738,43.5729685568262,40.5792416790703,46.2932998992014,52.3121260655603,44.5410603994368,29.6406360243827,53.9243135105173,21.8164052614659
"AUNIP",42.2250141097621,34.6885949304679,26.6452044887902,31.0291979260078,20.432665288206,61.0722460946435,14.7968635593009,26.6403660374737,16.8612781830962
"GSG1",11.9690355393814,12.6977326289982,11.6645197096485,13.2602401633386,11.4561707849401,12.1416450674897,26.3154561957002,11.9446526849384,20.0319088822651
"RAVER2",7.41257604385539,11.8750196861379,8.36747305417754,8.27034205849601,7.88992726224398,10.5775602630099,31.5544921678856,8.23493920958659,86.4049165020645
"PJA2",422.506287294335,1510.14723533977,865.422608304971,576.579406797337,808.320149028564,278.147243882934,225.837460354372,612.415929957755,532.144041834915
"ULBP2",38.518990803674,39.9406941159174,30.8422048644281,40.3464546354669,27.2849500975076,33.7695488398631,175.496688753861,30.0317366676999,30.5354563247312
"LINC00992",10.6030763475445,11.6398616053414,10.5880059091541,12.2731060150838,13.0837346449753,12.2457904847887,30.6509524518252,11.383182055642,16.3220006536162
"LAD1",25.5177460817896,15.3227623381155,40.8445872759068,53.1814239046174,21.129628543996,36.9391816469166,27.568712733168,36.3631178645726,14.1080139274958
"CYP2B6",119.205335461433,59.6306434802409,25.0803747520431,27.3577561146367,42.5609220218081,32.301315140636,38.1115664112099,66.8364406435242,23.5233968556498
"PPP1R13B",79.2912629502678,94.5017407935626,43.9770827473312,80.442443491741,35.4201152198723,58.6218259250115,67.3818204002086,111.240475005083,272.862154688698
"LOC153684",169.826878255093,82.25842250582,216.682074795827,87.4221527817979,52.1760202134768,48.9960316424191,38.6958514657196,151.472386149588,56.9607801159618
"TMEM181",435.395594611159,668.533015805434,523.7570688685,181.553886018642,474.911868254792,110.755382309491,62.9327900772715,351.058341967727,359.682585254963
"PTGES3L.AARSD1",144.361276993911,109.705724649469,82.2128498881888,70.4497411202628,83.6193833978885,270.119128918874,287.647475812961,165.822159179562,122.599220838989
"PRELID3A",12.0111551412194,12.8539779718692,21.2893352814093,20.4474283027249,15.4079924900165,34.6080320173851,10.9069400184985,16.5601633662253,8.41774321127028
"COQ8B",119.900760566217,94.3673902152965,130.657759887924,147.479129930026,93.5230775442204,198.993845302978,133.297092294627,178.857276145086,62.7408861158526
"IMP4",638.206282347003,356.66961343071,489.260499125199,432.664367243228,412.382128092475,748.297424804802,2751.83833167619,362.060755896488,546.124284382255
"SPARC",11.762485178889,19.0065529264374,389.342763038047,3462.67075180594,2693.33038942393,16.0923598587926,19.7095714125529,37.4702838111493,13.9835426462469
"IGSF3",118.528402686867,70.2565096498645,85.6298563419518,93.6705414905123,114.629058194136,78.9742266811516,43.089486477462,62.4292400981085,32.8480198667388
"AAAS",100.496050896842,91.2946871118969,275.173169871021,154.257037591121,82.6458229403213,264.284132757296,181.03935004034,155.441401114061,154.668650604193
"PANK1",13.2463134738867,18.7307271141438,22.2508724544264,16.5419338632155,75.09513284545,62.3891392346616,17.5200744446094,16.6844821038623,12.5851804733942
"RND3",44.6774828223173,32.8184000104103,32.9607690689501,31.5072951164112,133.441351923247,29.2254229811528,22.4204681888307,24.6455282701313,16.1176946320886
"TICAM1",74.7825623790955,86.7722299386712,144.443452599246,266.8769692493,186.022652135624,102.043607665983,213.493894203028,65.3650253977297,95.559109201884
"TEX48",48.1243783637021,52.2428790729727,66.1869093737472,140.305280818874,47.4752765768795,93.8684218969606,37.9062674694535,112.506145602496,33.24489693581
"ATG14",181.630289133928,255.879276689995,251.823306170754,87.5473436410874,188.155675881224,98.2798669849425,66.6019263341622,232.988348692081,436.883103423302
"FBXW5",125.380310721633,265.882405271511,293.86036998462,320.418025423884,305.528573674204,208.417122960699,92.7468256609469,154.367581927101,130.118609488541
"TMEM25",44.4112415994956,43.857905181397,38.7460946906408,47.9077283025028,46.0435766247826,74.6626598337262,30.067916553981,87.2740595185587,28.022572547125
"UCP2",920.655113831229,3946.34261888245,2605.39608614776,4186.21879074469,5325.66327866314,1120.17079133135,220.99669743794,5040.21304143645,3018.68603775385
"NARF",166.546243068399,670.764022733079,423.863521372532,222.061195771777,396.917950759826,1036.09386882723,107.852514349622,454.279691133814,328.927769129926
"ATP2C2",56.4811281472027,44.6514617389795,60.3352827415665,64.5396343888781,51.391059836507,73.7447274952463,70.1164233132424,63.6456937513487,149.213783573822
"TMC3.AS1",22.3859866419718,18.8062787244486,21.3573389746306,28.1794685828238,19.1022212131423,38.5239304964078,37.7984848461097,32.8613990917345,18.3657766400625
"EPPIN",23.7045647790333,15.1439169578585,8.18601323893523,8.81506373127138,9.06451292572315,8.95032456701088,16.4947213369651,9.98731586858322,28.3927266990284
"LOC100132077",12.8265475907283,10.7698630535868,11.9972596030046,11.5518098919594,17.0392803517492,11.3625914448509,21.4316868301739,11.0393475267649,38.127089515008
"COL2A1",11.2016239783661,10.9484672028638,11.6721465728792,13.1366863017089,14.5390036456956,11.9028652925679,33.1812423817334,12.5137562267238,15.8984366277306
"FAM122C",67.2165224769846,88.6361922244022,16.9646292946984,32.1367693561276,19.411867329101,30.2186854972195,13.4551260373978,65.7298141160471,36.9206359961584
"LINC00269",48.0822332305209,45.0023520243318,51.9087197080302,65.9981646565863,53.1247226824444,62.6102518775675,51.2242836931983,53.8796285619729,26.2721797894191
"NDUFV1",48.187732140554,40.3137616147435,62.3733568587815,69.5457766081416,49.0731338191463,85.1202805058718,98.8427332329045,69.0952198341505,104.682647025632
"USP48",37.5343085221283,32.867583842603,27.3057333750533,31.2429981641521,22.476095028468,16.8535195699872,39.1076109320391,29.1096583089535,80.7760391406829
"GSTZ1",34.2014835307593,42.1585545965592,204.305750317152,184.009124875007,149.550611572151,143.757259365858,71.5405101000615,72.3318426700728,60.5948803204713
"GPR160",56.0751239820536,59.8159571687368,85.4925025399266,55.6484461807667,312.465695527338,57.9509738334592,8.29180966287275,201.61190207083,15.0377623303948
"TSFM",25.7916291510491,24.7241325571655,23.6677228308213,20.5331775566458,22.6620348013373,34.347947817804,79.8364131308954,24.0898248651544,68.1004062743262
"USP49",27.2197139380878,15.0941645298505,10.0055044452948,10.747524544904,9.78567588822324,13.1592193419384,7.59102919439314,12.9847560081672,7.22395046390557
"R3HDM2",404.908747337207,422.0975075197,334.06591947331,221.00389716739,261.032295305863,247.201210902113,99.1185721630626,358.141526852083,1216.23812190025
"LOC105370629",29.6285475673382,12.6372005373421,9.10032456340647,11.7513288332807,10.4091257616526,10.392702832915,7.92474217987069,10.3241206414864,7.56637353088525
"NSMCE1",609.59446784237,512.708320317681,539.975447616332,462.390196429555,618.278487997551,1661.07672791407,442.987598294219,1277.82096529815,192.827566125084
"BTN3A2",415.660256343488,979.917851485164,122.251808733876,332.650640194446,199.451892184538,406.708970089024,102.163957051597,1137.67912742719,531.521780146967
"TRIM34",46.7291859593978,114.906093796259,182.963746167444,223.467078984239,120.451412372156,96.8265643628361,9.71569701443677,146.36999199792,40.6758474911649
"YIF1A",221.370627346062,183.584188586969,717.335888123604,403.593603689344,361.282233505219,667.788296932932,318.533323872944,290.826112382483,62.9908555012936
"SCN10A",24.587173677844,20.4871727551483,18.5723182148411,23.6228233861147,17.3182530160705,27.1093008241164,14.3715374227064,21.3250319805252,9.2573579047025
"IARS2",340.485134107131,688.700540954298,1386.18202449789,1077.98620448585,1590.47502248076,870.601683698129,233.807678482807,763.032131282059,245.885355008449
"IL2",8.72977820393241,8.22186395381726,8.02703951706131,8.93843340783663,9.10614858500026,135.869704752907,1631.09771775179,7.58531976670636,11.7371237020798
"PPP1R3F",45.2550849427195,31.0136731786658,57.0818425762159,69.5074397359462,36.3025629364388,65.8124671084382,76.7318163067805,51.843132959378,51.9675809810766
"GJB4",72.3705584928441,39.7443258013706,42.0320232937581,55.7636271743226,46.8931243614932,36.988220779748,22.429149341246,43.4295470163274,15.841905814663
"PELI3",42.9535361198083,42.8473329241897,138.29718682965,109.535484295135,194.753102366066,77.8707707097613,98.5245602495892,68.1895613867982,65.5674326103295
"WFDC10A",19.6900927234612,25.215405133292,23.2589167201185,26.2200676004296,22.4940416867051,27.5396820821999,55.5103544480764,27.698731451053,29.5306867029087
"GPR12",34.9145869452349,19.8828270953511,22.3442234323159,26.6167035319684,20.3172889086516,31.2093628646243,15.5493029174831,22.2756249115965,10.0159926251235
"PLEKHF1",148.451617241727,666.675777482759,78.0898967592587,326.482080713712,87.5671892946739,204.873134144315,163.214282559293,104.117516886499,278.68238403351
"SURF1",462.042259557472,819.903608582274,1187.60882198815,735.048940802919,1295.72334476772,460.649935243232,312.370088005146,593.005633465559,628.543376544812
"ATP5F1A",29.3252397903164,27.1430605930178,32.0713682679325,42.8897350891007,28.7970176053413,38.8477193747852,80.6523966648803,32.1575591296717,54.9826867002557
"TMEM9B",109.109355534326,486.489379568563,531.944897870165,435.22933829274,508.927203851976,104.522157549006,720.180886057518,62.7148418106397,398.872817679355
"LBP",77.7241484341118,41.7181275156413,54.2630035366907,61.9016302566165,46.1987848391238,56.0846475276315,26.7708306731254,66.6653409640751,24.8472537294344
"FLYWCH1",125.490296300205,141.00236005543,177.974779053816,138.157397341055,121.08950333899,141.537742141064,57.3129797492441,236.806192857787,225.642106454896
"ACHE",10.5031706294023,8.59149979059591,12.7976587730562,15.2691357373487,13.7505888855263,12.4936923083987,27.197318275708,13.3408344247444,17.7994221449087
"HAGH",176.368120593404,287.337802939809,531.866367136846,409.97737921321,878.356318927855,288.79060526258,262.53027613058,255.584759353387,274.804058342824
"IFFO2",116.475765345998,205.463739855377,63.8278877276051,51.1429508996169,111.243790613424,227.402294351816,180.397870721549,117.213993108041,117.766957408748
"GID4",93.8928243052776,155.403426075008,178.556890711577,57.3734751287899,180.775705957897,132.725429517423,57.3084312649205,129.483369170925,39.422927279336
"POGK",566.005397255871,211.97936159954,894.26462664908,477.893057819645,533.098938799735,265.22427209052,511.342631237946,162.754880991953,193.37949278947
"LIF",51.5842952014313,52.9287434831346,37.4785439515312,63.4958545190521,32.5250078493488,252.520026957219,124.622132585774,40.2729151429234,13.8956170953469
"HERC3",17.4882739416332,63.4969988406494,13.1231759059209,14.9216947948259,14.2665688579449,16.5933813585971,18.593945151713,30.2296631929445,94.7483884522558
"CCNA2",126.087198712077,69.2100671796135,18.7191107978378,27.4013297150739,18.1589452249736,395.017839924585,125.917195189359,42.4185970223556,176.940010055926
"UNK",308.629894342253,291.941601818375,143.160730476448,106.351715900487,189.051763917508,50.1390237216066,64.8493406067022,84.7156144001554,84.6087227042934
"NR1I2",59.0273226225305,55.6426605970056,50.6574657576184,58.2510237519538,41.817734497332,68.7100391521972,40.090555425348,57.7706971722002,23.3952785374566
"RAB3IP",27.3246100082439,16.0913838806765,13.2775310673203,15.0998624240746,12.3905644020456,17.4487163444785,143.631811332387,15.6291021863482,77.8707437218134
"ADAM19",49.2741472926269,32.7852388445337,27.7995957707011,66.0777885848311,38.2081499883911,146.712196488932,1110.50217255695,25.5628715090896,155.348984444082
"FNDC10",41.5611019149633,47.9246835301648,108.414807052969,128.137283438176,65.7548543436757,94.6219508150396,42.0487497542106,75.0318383014184,36.5165230655761
"SYNGAP1",26.5831654154389,21.9122085956375,29.0895686759639,35.43853352168,26.7725657271111,39.2449740385109,24.82582058801,31.2818948697401,8.2088948077928
"UNC5A",57.9670434827321,45.581610688753,55.2104325899216,57.9039354729784,47.3158454883381,76.8484896009436,113.943593432244,67.3435560962701,65.4365145212337
"CWC25",239.657453638322,246.990886529392,118.801233060813,105.762985719227,96.5716953724829,137.0322827206,283.427021709663,146.362281549019,626.082514780917
"SUN5",46.5336032844636,45.7622473999267,49.2244096899948,64.7488650662074,70.3755311172656,47.7296548937509,32.1019382084188,41.4792240253041,13.3621383831762
"LGALS3BP",96.1923994350799,33.1060044991051,178.184989804787,1118.79849276136,137.408077033658,616.791896149961,43.642081281297,323.219627919433,60.9538312877241
"PLEKHA8P1",47.1782499985304,116.069129142225,77.4303898068278,70.7572954518884,89.2236337592129,121.684364957417,34.6936926969859,130.700604183355,57.7139832533297
"ZDHHC11",83.2975986353335,52.4343015538983,37.7735114824278,61.4968879668693,35.1236288099073,84.1579116515044,228.653469502124,55.8425532004878,773.055937730158
"GTF2H2",130.994824232648,116.523610567745,113.504524741827,147.983652255149,79.6540051597159,150.8275328969,672.222722834683,42.7268483893376,223.982700725778
"DIPK1C",87.0037090133868,46.6344597797933,51.732894187411,63.0903959526706,57.0487551115801,60.2251008825824,30.7677278147337,57.2096256878715,26.0815553348567
"VCY",74.5178425147576,62.1525638551632,58.4210344984426,77.954235169238,56.5384332600238,123.406707422407,48.0085014858072,76.0932195553465,32.1993352649095
"RAF1",281.869584457415,188.473385061234,127.216589034631,85.8410905790015,88.4159042631939,136.6333637318,62.7357329202964,293.740421952695,357.685667417352
"SPRTN",38.416468559621,104.259316725705,48.6020748668959,29.7395827246242,77.4881609740491,39.7607757591264,139.750535401885,18.6058448963125,127.789633759437
"CD2BP2",148.089444311307,223.155568960374,207.489712776929,162.5636060745,150.128700820581,278.929748674968,215.562438222119,268.275221503171,555.907100785387
"MRPL13",198.240236019382,301.882956867729,461.166210233136,365.960594062038,630.828923948974,512.219724883641,843.31336002159,106.820593883694,149.313261888869
"DPH3P1",33.3657956025003,25.9729593780345,25.4190463420855,31.3099543519072,31.937002334637,23.9218987528425,67.3639579072908,23.1543443430552,45.9628228479176
"RCAN1",44.4350436418199,186.013819881542,314.665456453238,281.727581082112,1957.38047704486,105.566625951646,122.03058744018,73.2038692382874,66.7230808618819
"SELPLG",234.518674901571,1660.20479357472,668.571941847746,255.408902130814,405.775935914683,437.261646277308,147.067688099191,1735.81081195792,688.434696719683
"HOXD4",16.5579825700278,16.3172892406837,19.7532207793105,19.2660445257395,20.0746718520453,16.9277345007145,39.7738275938116,16.5548840378693,19.2530619380976
"BTBD19",57.3772134672532,45.6307986637484,44.3221204791104,57.7389313154887,44.0859333977555,54.4436543082534,124.009514164942,60.8892652942342,34.3122659937096
"USH1G",155.8319233004,88.5949155516139,96.6161861835643,110.891309779041,101.262591437909,87.4391214256335,63.7875295572747,104.329764757484,33.5199710983026
"SYN2",49.6826423636889,29.5689682650393,27.702417961497,29.3570886962814,32.9850182953136,26.5851923577886,15.5291611972614,23.8513331237912,11.6780339071591
"NCF1",23.6295459078239,30.1508234701418,315.221253451828,671.200974422292,82.0080711404767,46.3407021873725,63.986271613269,61.7747773218312,49.2975826700157
"C1QA",21.3403362038452,20.2396228269407,6775.06935604066,990.204709036973,351.087178361335,27.4122529555111,34.0694676554118,25.0808093655849,19.1935810109682
"LEAP2",74.89829644625,48.1223269348807,45.5043638278813,37.9403872759366,45.4190775355938,151.656339902501,30.1167565295465,116.082042565355,77.5468083860762
"LINC02249",8.26468022390397,10.0226319091755,7.36322098333547,7.38051505808183,7.87083120137712,8.26735020123555,10.5913603846465,8.31764435676591,20.4095999617637
"HYOU1",304.530939674581,497.756898354331,966.696360594791,720.424282961684,416.3870817372,180.145149904216,664.761951614602,192.419339874614,306.83196991961
"TYMSOS",15.8948555452358,15.6827048242094,24.2405915395449,32.8973278985323,23.2319443903601,52.1342294542565,29.7710974620593,22.3093411075186,17.4659837750846
"ZNF880",45.5588049755318,83.9949100186004,43.351589915192,45.5283099134426,49.1908302441628,54.0340531892078,209.644983678031,139.495618685357,348.123525111272
"NCAPG",7.59749068018637,14.7766978377238,10.741711691876,19.3073264740358,11.4581283624481,368.345038538368,35.1024543105392,11.4358841105613,82.9001898193799
"ICAM5",23.2757862926336,20.7179951904489,33.2674412235441,39.7619195184658,42.285188358896,42.1311093866329,100.479090470203,41.9507006127324,54.4724367311253
"LINC00862",8.80131443760347,8.80213195681173,9.00883779508961,9.47938852493831,8.98879046988199,9.03764569627478,18.1578564975368,9.38968005392185,10.8712429995787
"EZH2",294.907151916794,158.537464681228,92.2746208860202,148.095859936574,305.604398986168,1195.50379963943,369.282478042345,87.2585140047788,359.317402606606
"SUN3",7.35036045429635,7.44493627448987,8.76053514005329,8.03147796975112,7.64774807402493,10.2851718909883,15.8141981329154,11.4848968954,8.8193479777734
"SMA5",36.5796407174847,114.467481641901,79.7556599570718,33.7327375824088,26.0062053283794,26.5851923577886,23.9629397120096,89.4819629637967,645.470342877978
"WFIKKN2",40.9734650809417,21.4546803255948,24.2480024854456,27.1071963434369,27.6146416339947,28.0540275550006,59.9457263668069,27.3989936566625,35.7792936235385
"EIF3G",2795.19070390548,2938.87035058675,1596.91299849025,1105.08605204298,1167.4523891124,2011.23368136469,1569.692771967,3325.39268826255,890.339344272794
"CCDC180",20.0847138204924,29.6881440261164,23.8479607354294,20.5956963485239,23.090291800791,20.6743347127426,35.6403475405129,49.1288989007318,105.047571514083
"FBXW4P1",50.7426162343133,146.53337646563,41.5041300450902,39.4189515626957,44.4631575548745,60.6986699967901,37.1564946774805,68.352822154104,96.339798410572
"ZNF468",161.344098616652,521.536169657457,231.206316143058,137.580719943684,472.386033297417,110.576653085448,113.523998559157,104.56425903371,178.677479697364
"CYB5D2",74.692837470467,77.700959019036,218.046345418109,170.364212745036,217.255516523166,144.225554512589,66.7153577400197,91.7826145937474,46.6990242231004
"LY6G5B",130.997003419408,48.5226184395478,47.6050922585254,32.2112892427254,24.402304600508,40.8800200855115,22.5456234500563,55.3073379926545,166.179659976402
"PDCD4.AS1",88.0293676950807,65.7443950723737,27.5423928611289,26.275512519971,30.0316742185241,80.0657320806766,59.3336857803935,485.539211414539,88.7511863970539
"OTULIN",35.9681237692803,70.0136589754705,100.17620128203,92.8857900170997,86.2142535221709,84.6902509895845,304.341760969764,41.68472752773,255.025641566467
"PELP1",121.235466531058,98.6401097626085,161.042202683417,104.449588615412,124.769197380039,149.85609992131,419.986894579765,129.360558285723,333.954443453553
"FAM50B",120.336709250999,125.962894114484,107.772628004934,75.5643840251549,109.375325486828,275.452548381205,98.6170710511179,146.251438033535,52.6913047765779
"MRPL39",527.464430898766,273.771128519311,316.033350163021,302.133008683665,297.999685936756,886.091578305933,1056.56404103308,222.685837888696,327.267266497669
"MAST3",137.144789392475,359.226507262036,201.290182587693,117.072222438973,157.556285533614,240.141511000625,69.4491195855719,330.181619377818,404.408917555236
"SLX4IP",22.9935608784766,33.1569638125874,25.9881494191657,26.0325728853063,37.6035900809177,32.7344537655588,62.4754074435146,53.9755075743335,85.0282004683122
"SF3B3",397.740317467482,286.963512656533,406.986463340461,298.425291759825,289.820030914797,761.097779053508,817.746290684169,431.878893020005,401.967346570674
"LINC00526",95.0832294928639,143.284277303731,63.1730796787323,40.9358231311723,57.2195798811387,172.802706083508,52.4306126978024,184.542078403019,55.4909847364852
"L3MBTL4",29.3733111570808,102.212901701261,48.0787005854743,60.6602904208746,172.247352719142,23.0329452988826,28.1788337831,25.7482236463726,17.2171387308132
"MAP6D1",30.2487160223124,34.5531899204269,61.0659389441235,66.5534707850541,57.9696954031131,62.8948942464576,114.487993596443,62.344569715529,64.5919065695284
"BTNL8",20.4823167166451,17.5193093899309,19.1951775545532,35.0160270872754,15.1065414812666,26.3182015317748,14.1534759233712,30.21204634571,10.7576682566389
"ACSBG1",18.5776871776856,14.3113711904679,17.3794798583906,18.1353854047086,17.3290780924354,16.3894779926332,51.0890073642196,18.62895703013,34.4352202614153
"YTHDF2",699.108225899591,1516.48288449082,1114.99691258079,739.267920124951,1207.97551752396,915.804599158717,887.463208000506,1254.87591595145,317.919015524837
"IPO11",129.874645410519,159.699224853267,181.641116557602,147.16002333859,153.916917353219,270.262399619864,143.887205239199,132.630153535861,33.1611928909689
"MFSD6",33.5674025427678,112.408981378459,100.393217860189,56.2720454420195,197.328974866123,21.7493291931016,159.753640747643,21.404481750048,184.886874722995
"FAM234B",57.3582061481317,71.2088426610875,108.458401317729,101.241466487907,46.0459703101502,150.747681143199,18.4996811452467,76.2949678525598,21.7313741666961
"SLC41A1",260.145871178349,284.310584621682,65.5068104552858,64.7797277583765,68.837652769486,231.756501285667,152.913450106974,168.530511892416,346.429985796518
"SERPINA12",31.6710106354115,16.4818924832931,16.3298767832248,16.575373793461,17.0638584721752,18.3675334897953,12.6737626721975,18.0630423419751,9.45923491669856
"PPA1",3348.8174059536,1458.8092122824,818.43838541711,2211.77589707378,1508.74523578137,5028.99359276073,3864.99946737937,4574.95234404443,590.128162894647
"EHD3",12.7812585674499,14.3637346353999,12.4877962621386,14.7203033800094,15.225677285387,14.0703177089089,31.1975969041303,13.5142168042529,15.7582016880361
"RFK",112.611472353283,133.426553624357,250.12717551571,183.923689292963,425.401703415805,161.578227579768,333.846012876691,61.5212111338011,76.8863187015499
"CIP2A",13.2875480161049,14.1282806347135,11.0873217076901,10.7049451607696,13.3320432717107,80.9371980295549,13.0878525978944,11.7853687959698,11.8350426498663
"LDLRAD3",14.1576508820516,21.1587574144148,178.069793698887,21.3721478857096,80.6320781274849,15.3279727897388,13.2658434430545,14.935555584139,10.4092267729291
"CDK10",95.3557479318845,153.674235741762,116.09121558899,56.4452196850165,125.664601190436,199.963794686269,149.302239964612,235.571467534681,407.699393379316
"EGR3",9614.07937998802,63.3824490354072,15.2339271856214,35.9696072064833,19.6642601214662,400.387743096169,721.734795563408,20.1152672427327,8.78519311669597
"SSTR1",22.3655448601864,15.9261704703039,19.5345348793534,21.4735379190512,23.3485167768832,21.6909599968889,49.1069903227317,20.4169293492491,26.5750131403011
"CLDN7",72.2662936995504,41.0416264520705,100.171618554658,63.1098810903408,84.9117322768846,49.3949620799936,29.122746214792,58.9709283149873,22.8654514731559
"TYK2",308.317079326069,655.119145050372,901.940216528419,542.863810141128,698.452647814751,469.428297165694,166.111368143646,527.853949817377,767.159633381592
"SLC22A23",29.0166084995911,28.6679929553745,39.769954321556,64.5949511167376,33.3925300262538,46.8883952916928,73.6858398873123,54.1039867332506,56.3884585312474
"EPRS",194.858492567672,129.644123224533,82.1661349691886,157.54558334699,102.793590458023,69.613055745626,1591.21051548374,56.5065812082299,200.867730111429
"CTNNAL1",90.7894023771398,50.9825100854915,342.512777773845,73.9624187490522,790.548410056986,310.092108241032,563.461801678412,31.4048396938353,32.9435814370439
"CES1",25.4252137892779,37.4570272355023,1378.6275159039,517.042656891525,273.323273410614,36.9687151928516,29.6639024570708,40.9494735653354,94.6127035086158
"MOBP",16.862575528569,16.3406050659048,16.1077714241775,16.0733807379602,15.135731539394,23.9250328420998,15.3080381878783,17.6601292912412,8.81518593484987
"DLC1",14.5354617763969,12.9985293386665,16.0084308901828,15.7243393589605,15.5000127809485,15.5161314695135,27.6879339512311,16.2081777970769,27.463564878395
"AMY2B",256.528801186835,199.276323491598,311.425873633939,92.4567663191806,136.527001802747,181.617951693728,95.5887546452943,341.54455919009,423.081707505969
"AIF1L",39.6326903863359,19.9283312175728,18.4797200965816,20.8395034886616,21.2135549256246,41.1344144009199,13.9571067232501,18.1690993345893,9.85401385419193
"LYZL2",17.7215268039615,15.7906209532152,22.3069134454835,25.0324744016723,23.7106202845649,22.8690415813777,46.1879784900348,20.6893727235346,26.0829112468415
"DEAF1",24.9060615848885,19.8852597187105,20.4147783681369,25.0336196063449,26.5729685550637,25.48538071351,80.8432827296641,26.1773472445622,42.6749039199342
"SELENOO",61.3429651889931,95.7837158694347,173.375231657495,49.8907689434692,121.826274051694,101.954666550421,30.3956085892771,46.9701078135882,49.0656000961822
"CENPO",28.7309939754996,40.8483670107366,35.9587259334886,33.8347424104937,37.2833735073223,161.760662412539,73.793482663275,31.4015746371621,72.3267289163419
"CDH23",66.6456126863795,41.3221524413529,52.6078797011014,85.9420925677678,107.047960556829,50.1534833549568,46.9816996061444,54.097086800507,25.6731871036011
"PITRM1.AS1",31.4932993032926,23.812983824465,28.0667478407991,26.7882326945912,26.0565378563053,28.6824230323999,138.05310249123,24.7371261671066,85.8444821750659
